VIN110,County,City,State,PostalCode,ModelYear,Make,Model,VehicleType,CAFVEligibility,ElectricRange,BaseMSRP,LegislativeDistrict,DOLVehicleID,ElectricUtility,CensusTract,Latitude,Longitude
1N4AZ1CP185,Multnomah,Portland,WA,96410,2016,Nissan,Ariya,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,136.0,0,40,707617904,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.0251066196469,-122.29764247077868
1N4AZ1CP186,King,Bellevue,WA,92634,2018,Ford,Mustang Mach-E,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,153.0,0,48,681321163,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.02867148576445,-122.4265272321703
1N4AZ1CP187,San Francisco,San Francisco,WA,94797,2020,Nissan,Leaf,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,177.0,0,27,759019265,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.3361987874115,-122.24153786663717
1N4AZ1CP188,King,Bellevue,WA,92602,2021,Nissan,Ariya,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,175.0,0,41,328298698,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.95743059426327,-122.77930615695261
1N4AZ1CP189,San Francisco,San Francisco,WA,96206,2015,Ford,Mustang Mach-E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,171.0,0,40,960021313,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.615229223774044,-122.94754017055651
1N4AZ1CP190,King,Seattle,WA,94660,2018,Tesla,Model X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,161.0,0,6,194098932,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.794012149785125,-122.02620912257012
1N4AZ1CP191,San Francisco,San Francisco,WA,99839,2018,Nissan,Ariya,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,50.0,0,24,186322696,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.40882656896938,-121.14253900325836
1N4AZ1CP192,King,Bellevue,WA,90400,2019,Chevrolet,Bolt EV,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,75.0,0,40,420233001,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.798123886560646,-122.63642693872214
1N4AZ1CP193,King,Bellevue,WA,97308,2017,Ford,F-150 Lightning,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,194.0,0,20,642262515,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.598442664150674,-122.15975326216268
1N4AZ1CP194,King,Bellevue,WA,99785,2017,Nissan,Leaf,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,235.0,0,15,332470677,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.86042830663577,-121.52701989550127
1N4AZ1CP195,Multnomah,Portland,WA,98609,2015,Audi,e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,250.0,0,4,751390856,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.99524812060093,-121.7965755512945
1N4AZ1CP196,San Francisco,San Francisco,WA,97612,2022,Tesla,Model Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,163.0,0,44,153575622,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.30041119498979,-121.14895153645288
1N4AZ1CP197,King,Seattle,WA,97784,2016,Chevrolet,Bolt EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,87.0,0,46,378945377,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.88235284380119,-122.22255329761927
1N4AZ1CP198,San Francisco,San Francisco,WA,95209,2021,Chevrolet,Volt,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,148.0,0,38,587466517,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.1094091744779,-122.82851879397232
1N4AZ1CP199,King,Bellevue,WA,91361,2022,Ford,F-150 Lightning,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,171.0,0,7,531323221,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.773619596671026,-122.02485586508409
1N4AZ1CP200,King,Bellevue,WA,95170,2016,Tesla,Model S,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,180.0,0,20,220560505,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.43610883257468,-122.43676278668877
1N4AZ1CP201,San Francisco,San Francisco,WA,91382,2016,Audi,e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,120.0,0,35,704520772,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.6140281795178,-121.9610774741559
1N4AZ1CP202,Multnomah,Portland,WA,97127,2019,Audi,e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,59.0,0,14,809273140,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.64872266756328,-121.6852941459298
1N4AZ1CP203,Multnomah,Portland,WA,90434,2015,Ford,F-150 Lightning,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,96.0,0,44,432596380,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.43402666734244,-122.07940208362609
1N4AZ1CP204,Los Angeles,Los Angeles,WA,96426,2019,Nissan,Leaf,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,300.0,0,49,178494770,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.08678845273144,-122.78229325864692
1N4AZ1CP205,San Francisco,San Francisco,WA,96505,2020,Nissan,Ariya,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,101.0,0,1,700104445,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.900333780489845,-121.93082924766756
1N4AZ1CP206,Los Angeles,Los Angeles,WA,90676,2021,Chevrolet,Volt,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,152.0,0,34,203477301,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.01641239648488,-121.9232878641554
1N4AZ1CP207,San Francisco,San Francisco,WA,93180,2022,Ford,F-150 Lightning,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,117.0,0,8,570427456,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.605104082020105,-121.78871823006618
1N4AZ1CP208,King,Bellevue,WA,97485,2022,Chevrolet,Volt,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,78.0,0,40,347025974,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.56599444742265,-122.59898427107385
1N4AZ1CP209,Multnomah,Portland,WA,95623,2018,Ford,F-150 Lightning,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,70.0,0,5,261016135,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.25903828216155,-121.4240806859368
1N4AZ1CP210,San Francisco,San Francisco,WA,93856,2015,Audi,Q4 e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,206.0,0,3,583371648,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.46189519137298,-121.50015850115211
1N4AZ1CP211,Multnomah,Portland,WA,92207,2023,Nissan,Leaf,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,163.0,0,25,812324407,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.8936119492642,-122.88982817284604
1N4AZ1CP212,King,Bellevue,WA,93017,2015,Tesla,Model X,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,191.0,0,6,909778690,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.36521187499947,-121.31462250715366
1N4AZ1CP213,Los Angeles,Los Angeles,WA,99183,2018,Audi,Q4 e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,226.0,0,35,876477754,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.01948675404073,-122.44339861428395
1N4AZ1CP214,San Francisco,San Francisco,WA,96666,2020,Tesla,Model S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,219.0,0,44,318232470,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.74525553375853,-121.83883018724212
1N4AZ1CP215,Los Angeles,Los Angeles,WA,99008,2024,Chevrolet,Bolt EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,199.0,0,21,155304623,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.7111650335158,-122.16211662873908
1N4AZ1CP216,Multnomah,Portland,WA,90537,2020,Ford,Mustang Mach-E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,269.0,0,36,661645149,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.792045177681395,-121.37546943229216
1N4AZ1CP217,King,Seattle,WA,91723,2019,Audi,Q4 e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,169.0,0,42,742940529,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.902374390365246,-122.59341079330243
1N4AZ1CP218,King,Bellevue,WA,95521,2020,Audi,e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,67.0,0,45,950956518,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.16133637056305,-122.60206826108217
1N4AZ1CP219,San Francisco,San Francisco,WA,97978,2020,Audi,e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,198.0,0,41,117545979,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.77065598478089,-122.18561011563183
1N4AZ1CP220,Multnomah,Portland,WA,91713,2017,Audi,Q4 e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,63.0,0,13,463975183,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.13464225053599,-121.61216485039243
1N4AZ1CP221,Multnomah,Portland,WA,98351,2020,Chevrolet,Bolt EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,249.0,0,35,149263472,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.253123503174685,-122.43406380676122
1N4AZ1CP222,San Francisco,San Francisco,WA,90371,2016,Audi,e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,89.0,0,44,427795615,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.712120915342744,-121.71924494006763
1N4AZ1CP223,King,Seattle,WA,95040,2024,Tesla,Model S,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,107.0,0,46,805130650,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.039280141628424,-122.53660139167015
1N4AZ1CP224,King,Bellevue,WA,91356,2021,Tesla,Model X,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,159.0,0,43,956710435,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.16666787283113,-121.52664309467148
1N4AZ1CP225,Los Angeles,Los Angeles,WA,91258,2023,Audi,Q4 e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,190.0,0,26,305368622,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.225737187390024,-122.49675343080135
1N4AZ1CP226,Multnomah,Portland,WA,91057,2019,Nissan,Leaf,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,268.0,0,45,194178563,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.66115176060211,-122.01122537089785
1N4AZ1CP227,Multnomah,Portland,WA,90930,2015,Audi,e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,146.0,0,26,485191941,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.007540880505516,-122.1501099580044
1N4AZ1CP228,King,Bellevue,WA,96711,2021,Tesla,Model Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,121.0,0,26,617687337,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.66686619428214,-121.84553652421452
1N4AZ1CP229,Los Angeles,Los Angeles,WA,99330,2021,Nissan,Leaf,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,122.0,0,44,391124548,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.90672462565529,-121.60638822084951
1N4AZ1CP230,San Francisco,San Francisco,WA,99580,2020,Audi,e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,257.0,0,42,521781042,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.58785012177526,-121.01031963179193
1N4AZ1CP231,King,Bellevue,WA,95959,2021,Chevrolet,Bolt EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,285.0,0,46,982476819,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.474929697357,-122.99684393078017
1N4AZ1CP232,San Francisco,San Francisco,WA,90934,2016,Chevrolet,Volt,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,74.0,0,48,861546941,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.769410276678066,-121.00140096240841
1N4AZ1CP233,Los Angeles,Los Angeles,WA,90970,2022,Ford,Mustang Mach-E,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,175.0,0,49,224818079,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.382381598536554,-121.57358139210629
1N4AZ1CP234,San Francisco,San Francisco,WA,91198,2021,Audi,Q4 e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,98.0,0,30,210551757,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.66167572286368,-122.08450800606755
1N4AZ1CP235,King,Bellevue,WA,95518,2019,Ford,Mustang Mach-E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,92.0,0,19,311137075,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.757099403946285,-121.57849278074109
1N4AZ1CP236,King,Seattle,WA,98112,2024,Audi,Q4 e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,275.0,0,26,707775346,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.76732348702528,-122.99507680090105
1N4AZ1CP237,San Francisco,San Francisco,WA,91653,2017,Ford,Mustang Mach-E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,56.0,0,3,472748086,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.520056668587806,-122.21950550683933
1N4AZ1CP238,Multnomah,Portland,WA,96579,2022,Chevrolet,Volt,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,220.0,0,28,451574141,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.86278243109173,-122.60789229983494
1N4AZ1CP239,Multnomah,Portland,WA,93578,2016,Audi,e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,94.0,0,35,964346038,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.490906448597,-121.20984537722494
1N4AZ1CP240,King,Seattle,WA,92930,2021,Ford,F-150 Lightning,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,297.0,0,47,848040280,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.35819765331159,-122.5297040383265
1N4AZ1CP241,King,Bellevue,WA,90707,2021,Nissan,Ariya,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,207.0,0,2,923824618,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.72709543191182,-122.60058497876221
1N4AZ1CP242,San Francisco,San Francisco,WA,96929,2018,Audi,e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,123.0,0,49,882843396,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.015711722342544,-121.63944842700263
1N4AZ1CP243,Multnomah,Portland,WA,91437,2022,Audi,Q4 e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,211.0,0,28,478213242,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.377600976561155,-122.54098968396666
1N4AZ1CP244,King,Seattle,WA,93796,2023,Nissan,Leaf,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,244.0,0,25,122058641,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.59236648305507,-121.71309451357389
1N4AZ1CP245,Multnomah,Portland,WA,94254,2024,Nissan,Ariya,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,105.0,0,17,612063876,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.92998427363843,-121.5984250774892
1N4AZ1CP246,King,Bellevue,WA,92764,2021,Audi,e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,137.0,0,30,907408582,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.56891658477247,-122.28053525945182
1N4AZ1CP247,San Francisco,San Francisco,WA,90210,2016,Tesla,Model S,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,185.0,0,31,994117749,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.44116201282379,-121.20347380168221
1N4AZ1CP248,King,Seattle,WA,92805,2022,Ford,F-150 Lightning,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,249.0,0,10,709354037,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.81423038567368,-121.10065119357395
1N4AZ1CP249,Multnomah,Portland,WA,95173,2023,Chevrolet,Volt,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,271.0,0,18,628131541,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.72062960933676,-122.77307299634185
1N4AZ1CP250,Los Angeles,Los Angeles,WA,97995,2019,Chevrolet,Bolt EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,135.0,0,13,800693314,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.616805026630075,-122.36211141425267
1N4AZ1CP251,Multnomah,Portland,WA,99825,2024,Ford,Mustang Mach-E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,293.0,0,7,642695151,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.29363028542847,-122.34660071519242
1N4AZ1CP252,San Francisco,San Francisco,WA,90892,2023,Chevrolet,Bolt EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,212.0,0,39,823219694,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.212686255668814,-122.24530105656893
1N4AZ1CP253,San Francisco,San Francisco,WA,90134,2023,Ford,Mustang Mach-E,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,238.0,0,26,736689584,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.36046621010866,-121.23491272511134
1N4AZ1CP254,Multnomah,Portland,WA,97218,2017,Audi,Q4 e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,97.0,0,24,626696175,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.956567359378404,-122.88664689626474
1N4AZ1CP255,Los Angeles,Los Angeles,WA,96411,2015,Chevrolet,Volt,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,117.0,0,4,842069609,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.541081302892906,-122.78682404336307
1N4AZ1CP256,Multnomah,Portland,WA,96955,2015,Ford,Mustang Mach-E,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,268.0,0,49,167390002,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.03674770691026,-122.51221616772791
1N4AZ1CP257,Multnomah,Portland,WA,93766,2019,Chevrolet,Volt,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,219.0,0,41,222720177,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.60566246550338,-121.79742824555287
1N4AZ1CP258,King,Seattle,WA,92819,2019,Audi,e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,214.0,0,32,279103753,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.18694469899852,-122.46952110066469
1N4AZ1CP259,King,Bellevue,WA,97441,2017,Ford,Mustang Mach-E,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,246.0,0,1,412485144,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.981410259076284,-121.25872960458058
1N4AZ1CP260,Multnomah,Portland,WA,92140,2021,Audi,Q4 e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,202.0,0,4,303780562,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.568807414772266,-122.04497815875362
1N4AZ1CP261,King,Bellevue,WA,99480,2016,Ford,F-150 Lightning,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,221.0,0,1,624309380,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.039073827112226,-122.57626919124459
1N4AZ1CP262,San Francisco,San Francisco,WA,92146,2015,Chevrolet,Volt,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,206.0,0,28,113204996,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.2992444438395,-122.96540845654812
1N4AZ1CP263,Multnomah,Portland,WA,95338,2017,Audi,Q4 e-tron,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,126.0,0,26,231351051,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.24492232611063,-121.51467787840951
1N4AZ1CP264,Los Angeles,Los Angeles,WA,93043,2018,Ford,Mustang Mach-E,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,169.0,0,6,923307111,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.01268101988122,-121.6028999449727
1N4AZ1CP265,King,Bellevue,WA,92813,2022,Chevrolet,Bolt EV,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,281.0,0,24,282526854,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.16067319979688,-121.00891956909732
1N4AZ1CP266,King,Seattle,WA,96627,2020,Tesla,Model 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,263.0,0,35,679632697,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.57412245193147,-121.39559300395116
1N4AZ1CP267,Multnomah,Portland,WA,97122,2016,Ford,F-150 Lightning,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,231.0,0,31,902157175,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.74830028009177,-122.3756351985899
1N4AZ1CP268,Los Angeles,Los Angeles,WA,97183,2022,Tesla,Model Y,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,90.0,0,18,258860886,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.45232202422508,-121.8586249343262
1N4AZ1CP269,King,Bellevue,WA,95970,2021,Ford,F-150 Lightning,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,239.0,0,31,152870836,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.976546566682046,-122.62279049824754
1N4AZ1CP270,Los Angeles,Los Angeles,WA,99240,2024,Audi,e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,223.0,0,2,890469253,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.782460817405116,-122.91539009282918
1N4AZ1CP271,San Francisco,San Francisco,WA,92568,2022,Tesla,Model 3,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,294.0,0,3,958271269,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.60875875111918,-122.90933188232422
1N4AZ1CP272,San Francisco,San Francisco,WA,95640,2016,Nissan,Ariya,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,98.0,0,38,102090554,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.71927528330784,-122.88405240892688
1N4AZ1CP273,Multnomah,Portland,WA,94777,2021,Tesla,Model 3,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,87.0,0,12,106753649,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.069504024471904,-121.1340061919926
1N4AZ1CP274,Multnomah,Portland,WA,92280,2021,Ford,Mustang Mach-E,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,138.0,0,11,596653716,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.95027987111982,-122.4736361554861
1N4AZ1CP275,San Francisco,San Francisco,WA,95055,2024,Nissan,Leaf,Plug-in Hybrid Electric Vehicle (PHEV),Clean Alternative Fuel Vehicle Eligible,274.0,0,4,469444936,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.51775966114462,-122.7389038365747
1N4AZ1CP276,Multnomah,Portland,WA,96898,2019,Nissan,Ariya,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,188.0,0,6,598749986,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,46.699550575887635,-121.82651636988786
1N4AZ1CP277,Los Angeles,Los Angeles,WA,93663,2023,Audi,Q4 e-tron,Battery Electric Vehicle (BEV),Clean Alternative Fuel Vehicle Eligible,179.0,0,49,524006697,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA),53033000000,47.100281192526914,-121.66992206104959
